,url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),Result_v1,hyphens_ratio,total_tag
2796,39.0,0.0,20.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.178468413,0.0,0.0,20.0,1.0,1.0,63.0,1.0,1.0,0.0,145.0,1,0.0,232.0
2797,28.0,2.0,1.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,3.943289445,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.07142857142857142,62.0
2798,47.0,0.0,31.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.043709206,0.0,1.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,-1,0.0,26.0
2799,14.0,0.0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.594465637,0.0,0.0,11.0,0.0,0.0,57.0,1.0,1.0,2.0,234.0,1,0.0,306.0
2800,63.0,0.0,49.0,14.0,14.0,2.0,1.0,0.0,0.0,0.0,4.640525883,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
2801,26.0,2.0,1.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,4.081532377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,-1,0.07692307692307693,6.0
2802,20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,3.896291529,0.0,1.0,7.0,0.0,0.0,204.0,1.0,1.0,3.0,152.0,1,0.0,369.0
2803,99.0,0.0,82.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.704421111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,3.0
2804,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.287447054,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,-1,0.0,24.0
2805,31.0,0.0,16.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.12849413,0.0,0.0,2.0,1.0,0.0,54.0,1.0,1.0,1.0,2.0,-1,0.0,62.0
2806,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.803508855,0.0,0.0,12.0,0.0,0.0,118.0,1.0,1.0,1.0,34.0,1,0.0,167.0
2807,130.0,0.0,15.0,20.0,20.0,4.0,0.0,94.0,6.0,0.0,4.977386093,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,-1,0.0,9.0
2808,32.0,1.0,1.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,4.036280046,0.0,0.0,2.0,0.0,0.0,46.0,1.0,1.0,1.0,19.0,-1,0.03125,70.0
2809,210.0,0.0,199.0,11.0,11.0,5.0,3.0,0.0,0.0,0.0,4.274939535,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,3.0
2810,132.0,0.0,112.0,20.0,20.0,2.0,2.0,0.0,0.0,0.0,5.546692199,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,4.0
2811,20.0,0.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,3.750464707,0.0,0.0,8.0,0.0,0.0,24.0,1.0,1.0,1.0,6.0,1,0.0,41.0
2812,55.0,0.0,31.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.512507305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,0.0,2.0
2813,69.0,2.0,21.0,31.0,31.0,2.0,2.0,16.0,0.0,0.0,4.909598314,0.0,0.0,3.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,-1,0.028985507246376812,18.0
2814,48.0,0.0,31.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.278249996,0.0,0.0,44.0,0.0,0.0,127.0,1.0,1.0,1.0,246.0,1,0.0,420.0
2815,14.0,0.0,1.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.663532755,0.0,0.0,1.0,0.0,0.0,31.0,1.0,2.0,0.0,12.0,-1,0.0,47.0
2816,15.0,0.0,0.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,3.606936732,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,5.0
2817,40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.323220703,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,1,0.0,82.0
2818,629.0,0.0,607.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,3.791281456,0.0,0.0,20.0,0.0,0.0,20.0,1.0,1.0,2.0,33.0,1,0.0,77.0
2819,45.0,0.0,25.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.120844228,0.0,0.0,8.0,0.0,2.0,5.0,1.0,1.0,1.0,41.0,1,0.0,59.0
2820,53.0,0.0,33.0,20.0,20.0,3.0,1.0,0.0,0.0,0.0,4.494042263,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,6.0
2821,13.0,0.0,0.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.58418372,0.0,1.0,3.0,0.0,0.0,8.0,1.0,1.0,0.0,75.0,1,0.0,89.0
2822,19.0,0.0,3.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,3.844106545,0.0,0.0,25.0,0.0,0.0,57.0,1.0,1.0,1.0,14.0,-1,0.0,99.0
2823,1043.0,0.0,1022.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,3.436422718,0.0,0.0,21.0,0.0,0.0,40.0,2.0,1.0,0.0,48.0,1,0.0,112.0
2824,21.0,0.0,0.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.137537511,0.0,0.0,22.0,0.0,0.0,40.0,1.0,1.0,1.0,70.0,1,0.0,135.0
2825,46.0,0.0,33.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.683141151,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
2826,94.0,0.0,78.0,16.0,16.0,3.0,3.0,0.0,0.0,0.0,4.921604092,0.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,1,0.0,12.0
2827,81.0,0.0,65.0,16.0,16.0,4.0,3.0,0.0,0.0,0.0,4.61639562,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
2828,26.0,0.0,11.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,4.066677074,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,4.0
2829,29.0,0.0,12.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.2261981,0.0,0.0,11.0,0.0,0.0,40.0,1.0,1.0,2.0,69.0,1,0.0,124.0
2830,52.0,0.0,31.0,21.0,21.0,7.0,0.0,0.0,0.0,0.0,4.089584576,0.0,0.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,3.0,-1,0.0,16.0
2831,16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.001822826,0.0,0.0,9.0,1.0,1.0,55.0,1.0,1.0,0.0,82.0,1,0.0,150.0
2832,22.0,0.0,5.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.021268495,0.0,0.0,6.0,0.0,0.0,63.0,1.0,1.0,1.0,7.0,-1,0.0,79.0
2833,31.0,0.0,7.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,4.172989963,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.0,62.0
2834,60.0,0.0,49.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,4.386850116,0.0,0.0,7.0,0.0,0.0,29.0,1.0,1.0,1.0,0.0,-1,0.0,39.0
2835,23.0,0.0,6.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.806238929,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,113.0,1,0.0,155.0
2836,36.0,2.0,7.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,4.172404562,0.0,0.0,6.0,0.0,0.0,161.0,1.0,1.0,3.0,103.0,-1,0.05555555555555555,275.0
2837,40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.30152815,0.0,0.0,17.0,0.0,0.0,33.0,1.0,1.0,2.0,29.0,1,0.0,83.0
2838,31.0,1.0,13.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.22109725,0.0,0.0,2.0,0.0,0.0,17.0,2.0,1.0,2.0,780.0,-1,0.03225806451612903,804.0
2839,42.0,0.0,15.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.199079571,0.0,1.0,8.0,0.0,0.0,34.0,1.0,1.0,1.0,10.0,-1,0.0,56.0
2840,29.0,2.0,1.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.185823555,0.0,0.0,2.0,0.0,0.0,147.0,1.0,1.0,2.0,39.0,-1,0.06896551724137931,192.0
2841,11.0,0.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,3.431623566,0.0,0.0,10.0,0.0,0.0,34.0,1.0,1.0,0.0,25.0,1,0.0,71.0
2842,37.0,0.0,25.0,12.0,12.0,4.0,0.0,0.0,0.0,1.0,4.124680347,0.0,1.0,24.0,0.0,0.0,74.0,1.0,1.0,0.0,111.0,-1,0.0,212.0
2843,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.084962501,0.0,0.0,8.0,0.0,0.0,103.0,1.0,1.0,0.0,77.0,1,0.0,190.0
2844,20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,3.722907494,0.0,0.0,36.0,0.0,0.0,64.0,1.0,1.0,3.0,211.0,1,0.0,316.0
2845,21.0,0.0,1.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,4.182005815,0.0,1.0,8.0,0.0,0.0,115.0,1.0,1.0,2.0,5.0,-1,0.0,133.0
2846,89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,5.011944471,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,-1,0.011235955056179775,118.0
2847,14.0,1.0,1.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,3.499227542,0.0,0.0,3.0,0.0,0.0,251.0,1.0,1.0,2.0,131.0,-1,0.07142857142857142,389.0
2848,19.0,0.0,3.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,3.719294526,0.0,0.0,10.0,0.0,0.0,40.0,1.0,1.0,0.0,64.0,1,0.0,116.0
2849,23.0,0.0,10.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,4.031401845,0.0,0.0,3.0,0.0,0.0,90.0,1.0,1.0,2.0,25.0,-1,0.0,122.0
2850,80.0,0.0,48.0,32.0,32.0,5.0,0.0,0.0,0.0,0.0,4.533771256,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,1.0,4.0,-1,0.0,21.0
2851,47.0,0.0,20.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.564801159,0.0,0.0,9.0,0.0,0.0,92.0,1.0,1.0,0.0,70.0,1,0.0,173.0
2852,58.0,0.0,37.0,21.0,21.0,3.0,4.0,0.0,0.0,0.0,4.594768005,0.0,0.0,9.0,0.0,0.0,50.0,1.0,1.0,0.0,19.0,1,0.0,80.0
2853,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.084962501,0.0,1.0,6.0,0.0,0.0,60.0,1.0,1.0,2.0,19.0,1,0.0,90.0
2854,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.365664673,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,-1,0.0,24.0
2855,41.0,0.0,24.0,17.0,17.0,2.0,1.0,0.0,0.0,0.0,4.189260033,0.0,0.0,3.0,0.0,0.0,26.0,1.0,1.0,1.0,10.0,-1,0.0,42.0
2856,68.0,1.0,51.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.341649474,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1,0.014705882352941176,7.0
2857,58.0,1.0,43.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.270248908,0.0,0.0,9.0,0.0,0.0,19.0,1.0,1.0,1.0,0.0,-1,0.017241379310344827,31.0
2858,48.0,0.0,31.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.622274065,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
2859,36.0,0.0,20.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.28627522,0.0,0.0,17.0,0.0,0.0,128.0,1.0,1.0,0.0,39.0,1,0.0,186.0
2860,11.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.572431251,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,24.0,1,0.0,36.0
2861,48.0,2.0,10.0,38.0,38.0,3.0,0.0,0.0,0.0,0.0,4.38211318,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,-1,0.041666666666666664,56.0
2862,51.0,0.0,40.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,4.346795814,0.0,2.0,87.0,0.0,0.0,157.0,1.0,1.0,1.0,149.0,1,0.0,398.0
2863,30.0,0.0,10.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,3.740839949,0.0,0.0,2.0,0.0,0.0,27.0,1.0,1.0,1.0,15.0,-1,0.0,47.0
2864,22.0,2.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.047299098,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,292.0,1,0.09090909090909091,303.0
2865,58.0,0.0,43.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,4.171895891,0.0,0.0,2.0,0.0,1.0,23.0,1.0,1.0,1.0,9.0,-1,0.0,38.0
2866,89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.786167679,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,-1,0.011235955056179775,118.0
2867,106.0,0.0,89.0,17.0,17.0,6.0,0.0,0.0,0.0,0.0,4.832050897,0.0,0.0,18.0,0.0,0.0,20.0,1.0,1.0,0.0,21.0,1,0.0,61.0
2868,64.0,0.0,42.0,22.0,22.0,3.0,0.0,0.0,0.0,0.0,4.751152402,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.0,3.0
2869,40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.477372033,0.0,0.0,17.0,0.0,0.0,33.0,1.0,1.0,2.0,29.0,1,0.0,83.0
2870,102.0,0.0,58.0,18.0,18.0,3.0,0.0,25.0,1.0,0.0,4.499490179,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,-1,0.0,8.0
2871,22.0,0.0,7.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.88333746,0.0,0.0,9.0,0.0,0.0,18.0,1.0,1.0,1.0,66.0,1,0.0,96.0
2872,27.0,2.0,1.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.136286231,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.07407407407407407,62.0
2873,14.0,0.0,3.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.522571589,0.0,0.0,9.0,0.0,0.0,29.0,1.0,1.0,1.0,2.0,-1,0.0,43.0
2874,37.0,2.0,1.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,4.146376221,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,-1,0.05405405405405406,56.0
2875,26.0,2.0,0.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.138502179,0.0,1.0,13.0,0.0,0.0,155.0,1.0,1.0,1.0,82.0,1,0.07692307692307693,254.0
2876,33.0,1.0,13.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.120257957,0.0,0.0,17.0,0.0,0.0,28.0,1.0,1.0,1.0,14.0,1,0.030303030303030304,62.0
2877,77.0,0.0,32.0,14.0,14.0,3.0,0.0,30.0,1.0,0.0,4.622289949,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.0,3.0
2878,35.0,0.0,18.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.386015935,0.0,0.0,29.0,0.0,0.0,76.0,1.0,1.0,1.0,127.0,1,0.0,235.0
2879,58.0,0.0,36.0,22.0,22.0,3.0,1.0,0.0,0.0,0.0,4.316308536,0.0,0.0,5.0,0.0,0.0,33.0,1.0,1.0,1.0,84.0,1,0.0,125.0
2880,31.0,2.0,10.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.240962711,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,-1,0.06451612903225806,56.0
2881,35.0,0.0,18.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.129947184,0.0,0.0,17.0,1.0,1.0,60.0,1.0,1.0,0.0,128.0,1,0.0,209.0
2882,15.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.879664005,0.0,0.0,35.0,0.0,0.0,443.0,1.0,1.0,2.0,1.0,1,0.0,483.0
2883,36.0,3.0,1.0,35.0,35.0,2.0,0.0,0.0,0.0,0.0,4.155248028,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.08333333333333333,64.0
2884,84.0,1.0,19.0,20.0,20.0,2.0,0.0,44.0,2.0,0.0,5.245224827,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,1.0,8.0,-1,0.011904761904761904,37.0
2885,36.0,0.0,21.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,4.135821824,0.0,0.0,4.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,-1,0.0,39.0
2886,34.0,0.0,9.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.270426578,0.0,1.0,61.0,0.0,0.0,65.0,1.0,1.0,2.0,102.0,1,0.0,233.0
2887,30.0,0.0,17.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.154870933,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,4.0
2888,22.0,0.0,10.0,12.0,12.0,3.0,0.0,0.0,0.0,1.0,4.211260736,0.0,0.0,3.0,0.0,0.0,90.0,1.0,1.0,2.0,25.0,-1,0.0,122.0
2889,97.0,0.0,80.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.820256488,0.0,0.0,5.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,1,0.0,23.0
2890,17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.751629167,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1,0.0,4.0
2891,23.0,0.0,1.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,3.806238929,0.0,0.0,9.0,0.0,0.0,84.0,1.0,1.0,2.0,31.0,-1,0.0,128.0
2892,37.0,1.0,10.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.127762474,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.02702702702702703,62.0
2893,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.189238256,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,-1,0.0,24.0
2894,26.0,0.0,13.0,13.0,13.0,4.0,0.0,0.0,0.0,1.0,4.028946392,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1,0.0,9.0
2895,97.0,0.0,86.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,4.546409862,0.0,0.0,13.0,0.0,0.0,91.0,1.0,1.0,1.0,95.0,1,0.0,202.0
2896,22.0,0.0,1.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.25419565,0.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,-1,0.0,13.0
2897,9.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,3.337175341,0.0,0.0,6.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1,0.0,17.0
2898,47.0,0.0,28.0,19.0,19.0,1.0,1.0,0.0,0.0,0.0,4.803642668,0.0,0.0,9.0,0.0,0.0,18.0,1.0,1.0,2.0,12.0,1,0.0,43.0
2899,26.0,1.0,1.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,4.187889195,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,-1,0.038461538461538464,64.0
2900,27.0,0.0,12.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,3.947613209,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,1,0.0,14.0
2901,34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.229145602,0.0,0.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,-1,0.0,24.0
2902,37.0,0.0,20.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.399677289,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,1,0.0,82.0
2903,47.0,2.0,10.0,37.0,37.0,2.0,0.0,0.0,0.0,0.0,4.330915395,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.0425531914893617,62.0
2904,28.0,0.0,18.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,4.011585432,0.0,0.0,24.0,0.0,0.0,599.0,1.0,1.0,1.0,113.0,1,0.0,739.0
2905,26.0,0.0,0.0,26.0,26.0,3.0,0.0,0.0,0.0,0.0,4.020926316,0.0,0.0,27.0,0.0,0.0,82.0,1.0,1.0,2.0,255.0,1,0.0,368.0
2906,39.0,0.0,20.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.054348719,0.0,0.0,17.0,1.0,1.0,60.0,1.0,1.0,0.0,145.0,1,0.0,226.0
2907,42.0,1.0,17.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.443074189,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.023809523809523808,62.0
2908,30.0,0.0,13.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.084868488,0.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1,0.0,10.0
2909,39.0,2.0,21.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,4.749439337,0.0,0.0,14.0,0.0,0.0,16.0,1.0,1.0,1.0,44.0,1,0.05128205128205128,77.0
2910,53.0,0.0,33.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,4.642318879,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1,0.0,9.0
2911,9.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,3.4548224,0.0,5.0,33.0,0.0,0.0,292.0,1.0,1.0,5.0,183.0,1,0.0,520.0
2912,20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.088220835,0.0,0.0,17.0,0.0,0.0,114.0,1.0,1.0,1.0,88.0,1,0.0,222.0
2913,54.0,0.0,37.0,17.0,14.0,4.0,0.0,0.0,0.0,1.0,4.746070739,1.0,1.0,11.0,0.0,0.0,61.0,1.0,1.0,1.0,17.0,-1,0.0,93.0
2914,15.0,0.0,0.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,3.762267391,0.0,0.0,6.0,0.0,0.0,116.0,1.0,1.0,3.0,105.0,1,0.0,232.0
2915,40.0,0.0,23.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.978308012,0.0,0.0,2.0,0.0,0.0,34.0,1.0,1.0,1.0,0.0,-1,0.0,39.0
2916,48.0,0.0,38.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,4.33138506,0.0,0.0,20.0,0.0,0.0,30.0,1.0,1.0,1.0,35.0,1,0.0,88.0
2917,20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,3.958229169,0.0,1.0,10.0,0.0,0.0,294.0,1.0,1.0,3.0,70.0,1,0.0,380.0
2918,33.0,0.0,10.0,23.0,23.0,3.0,0.0,0.0,0.0,0.0,4.05869497,0.0,0.0,2.0,0.0,0.0,27.0,1.0,1.0,1.0,15.0,-1,0.0,47.0
2919,56.0,3.0,10.0,46.0,46.0,4.0,0.0,0.0,0.0,0.0,4.503928032,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,-1,0.05357142857142857,62.0
2920,31.0,0.0,20.0,11.0,11.0,3.0,0.0,0.0,0.0,1.0,4.218469211,0.0,0.0,3.0,0.0,0.0,90.0,1.0,1.0,2.0,25.0,-1,0.0,122.0
2921,43.0,2.0,10.0,33.0,33.0,2.0,0.0,0.0,0.0,0.0,4.251925892,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,-1,0.046511627906976744,56.0
2922,17.0,0.0,6.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.90726823,0.0,0.0,23.0,0.0,0.0,45.0,1.0,1.0,1.0,16.0,-1,0.0,87.0
2923,52.0,0.0,33.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.498766092,0.0,0.0,4.0,0.0,0.0,90.0,1.0,1.0,2.0,29.0,-1,0.0,127.0
2924,43.0,2.0,10.0,33.0,33.0,2.0,0.0,0.0,0.0,0.0,4.30872191,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,-1,0.046511627906976744,56.0
2925,18.0,0.0,1.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,3.83326969,0.0,1.0,8.0,0.0,0.0,106.0,1.0,1.0,2.0,5.0,-1,0.0,124.0
2926,40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.280667512,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,1,0.0,82.0
2927,69.0,0.0,55.0,14.0,11.0,4.0,0.0,0.0,0.0,0.0,4.981627106,0.0,1.0,26.0,0.0,0.0,8.0,1.0,1.0,1.0,3.0,1,0.0,41.0
2928,22.0,0.0,5.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,3.806238929,0.0,1.0,46.0,0.0,0.0,516.0,1.0,1.0,1.0,366.0,1,0.0,932.0
2929,24.0,0.0,7.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.889049536,0.0,0.0,8.0,0.0,0.0,31.0,1.0,1.0,1.0,385.0,1,0.0,427.0
2930,37.0,1.0,18.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.341310041,0.0,0.0,2.0,0.0,0.0,147.0,1.0,1.0,2.0,39.0,-1,0.02702702702702703,192.0
2931,141.0,0.0,127.0,14.0,14.0,3.0,4.0,0.0,0.0,1.0,4.664746992,0.0,0.0,7.0,0.0,0.0,61.0,1.0,1.0,2.0,49.0,1,0.0,121.0
2932,82.0,0.0,64.0,18.0,18.0,2.0,1.0,0.0,0.0,0.0,4.766597095,0.0,1.0,27.0,0.0,0.0,186.0,1.0,1.0,3.0,585.0,1,0.0,804.0
